unmittelbare Anstellung,Q506999,,Q-1770 Person,1770,1771,neu / weg / unverändert / andere Quali,Qualifikation 1,Qualifikation 2,Qualifikation 3,Qualifikation 4,,Ort,Titel,Adlesrang,Vorname1,Vorname2,Vorname3,Vorname4,Vorname5,Nachname
Forstbediente im Herzogtum Gotha,Q506847,,Q507430,Friedrich Ernst Waitz,Friedrich Ernst Waitz,unverändert,Forst-Substiuti,,,,,,,,,,,,,
Forstbediente im Herzogtum Gotha,Q506847,,,Johann Jacob Schumann,Johann Jacob Schumann,unverändert,,,,,,,,,,,,,,
Forstbediente im Herzogtum Gotha,Q506847,,Q507334,Christoph Jacob Liebe,Christoph Jacob Liebe,unverändert,Forstläufer,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507132,Johann Heinrich Meißner,,weg,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,,,,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,,,,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,,,,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507366,Johann Michael Jäger,Johann Michael Jäger,unverändert,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507575,Franz Julius Bonde,Franz Julius Bonde,unverändert,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507335,Johann August Meißner,Johann August Meißner,unverändert,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507547,Veit Christian Kleinsteuber,Veit Christian Kleinsteuber,unverändert,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507531,Johann August Friedrich Koch,Johann August Friedrich Koch,andere Qualli,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,,,neu,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,,,neu,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,,,,,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507581,Johann Christoph Böttger,Johann Christoph Böttger,unverändert,Grenzschütz,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507861,Johann Ernst Clauder,Johann Ernst Clauder,unverändert,Hegerreuter,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507584,Johann Friedrich Böttger,Johann Friedrich Böttger,unverändert,Substius,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507865,Johann Daniel Clauder,Johann Daniel Clauder,unverändert,Grenzschütz,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,,,,,Johann Wilhelm Gräßler,neu,Fasanjäger,,,,,,,,Johann,Wilhelm,,,,Gräßler
Forstbediente im Herzogtum Altenburg,Q506858,,,Johann Heinrich Backhusius,Johann Heinrich Backhusius,andere Qualli,Grenzschütz,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507866,Georg Christian Immisch,Georg Christian Immisch,unverändert,Jagt-Chirurgus,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,Johann Christian August Hattstedt,Johann Christian August Hattstedt,andere Qualli,Zeugwärter,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507345,Georg Friedrich Müller,,weg,Zeugknecht,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,Q507619,Andreas Erler,Andreas Erler,unverändert,Zeugschneider,,,,,,,,,,,,,
Forstbediente im Herzogtum Altenburg,Q506858,,,Johann Christoph Lademann,Johann Christoph Lademann,unverändert,"Jagt , Zeugschneider",,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Wilhelm von Rotberg,Wilhelm von Rotberg,andere Qualli,Wirklicher Geheimer Rath,Oberforstmeister,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Wilhelm Ludwig von der Gablenz,Wilhelm Ludwig von der Gablenz,andere Qualli,Cammer-Herr,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Carl Levin Otto von Leuthe,Carl Levin Otto von Leuthe,andere Qualli,Cammer-Junker,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,Wolfgang Carl Ferdinand Händel von Kämmingsdorf,neu,Pages,,,,,,,,Wolfgang,Carl,Ferdinand,Händel,,von Kämmingsdorf
Altenburg Hochfl. Durchlaucht,,,,,Carl Casimir von Boden,neu,Pages,,,,,,,,Carl,Casimir,,,,von Boden
Altenburg Hochfl. Durchlaucht,,,,Ludwig Franz Friedrich von Ziegler,,weg,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Carl Gustav Ludwig von Wolf,,weg,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Heinrich Friedrich Moritz Senff von Pilsach,Heinrich Friedrich Moritz Senff von Pilsach,unverändert,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Friedrich Heinrich Wilke,Friedrich Heinrich Wilke,andere Qualli,Cammerdiener,Leibschneider,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Georg Salomon Albrecht,Johann Georg Salomon Albrecht,unverändert,Cammerdiener,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Georg Christian Wenig,Georg Christian Wenig,unverändert,Cammer-Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,Johann Andreas Jödike,neu,Friseur,,,,,,,,Johann,Andreas,,,,Jödike
Altenburg Hochfl. Durchlaucht,,,,Samuel Andreas Ritter,Samuel Andreas Ritter,unverändert,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Jacob Heinrich Irrgang,Jacob Heinrich Irrgang,unverändert,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Georg Dingenthal,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Jacob Brenninge,Jacob Brenninge,unverändert,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Georg Betz,Johann Georg Betz,unverändert,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Friedrich Ernst Angelroth,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Simon Reichenbach,Johann Simon Reichenbach,unverändert,Laufer,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Heinrich Hofmann,Johann Heinrich Hofmann,unverändert,Cammerpursch,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Ernst Rauschelbach,Ernst Rauschelbach,unverändert,Reitknecht,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Andreas Boberitz,Johann Andreas Boberitz,unverändert,Gutscher,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,David Salomon Brüheim,David Salomon Brüheim,unverändert,Vorreuter,,,,,,,,,,,,,
Der Höchstseeligen FrauHerzogin Durchlaucht hinterlassener Hof-Staat,Q506885,,Q23461,Juliana Francisca von Buchwald,Juliana Francisca von Buchwald,unverändert,Oberhofmeisterin,,,,,,,,,,,,,
Hof Dame,Q506848,,Q507110,Eleonora Dorothea von Schlotheim,Eleonora Dorothea von Schlotheim,andere Qualli,Hof-Dames,,,,,,,,,,,,,
Hof Dame,Q506848,,,,Franciske von Schardt,neu,Hof-Dames,,,,,,,,Franciske,,,,,von Schardt
Hof Dame,Q506848,,,Dorothea Friederike Eleonore von Uechtritz,,weg,,,,,,,,,,,,,,
Hof Dame,Q506848,,,Magdalena Catharina Förtsch,,weg,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Maria Dorothea Leichner,,weg,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Sophia Friederike Schönheit,,weg,Rath Jungfer,,,,,,,,,,,,,
Hof Dame,Q506848,,,Catharina Hauk,,weg,Waschfrau,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hof Dame,Q506848,,,Sophia Henrietta Gundlach,Sophia Henrietta Gundlach,andere Qualli,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Dorothea Carolina Arnoldi,Dorothea Carolina Arnoldi,andere Qualli,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Maria Johanna Volckardt,Maria Johanna Volckardt,andere Qualli,Garderobe Mädgen,,,,,,,,,,,,,
Hof Dame,Q506848,,,Sophia Christina Held,Sophia Christina Held,andere Qualli,Garderobe Mädgen,,,,,,,,,,,,,
Hof Dame,Q506848,,,,Elisabethe Damm,neu,Cammerfrau,,,,,,,,Elisabethe,,,,,Damm
Hof Dame,Q506848,,,,Elisabethe Stübner,neu,Garderobe Mädgen,,,,,,,,Elisabethe,,,,,Stübner
Hof Dame,Q506848,,,Fridericke von Hack,Fridericke von Hack,andere Qualli,Hof-Dame,,,,,,,,,,,,,
Hof Dame,"Q506848
Q506848
Q506848",,,Carl August von Schauerrodt,Carl August von Schauerrodt,unverändert,Page,,,,,,,,,,,,,
Hof Dame,Q506848,,,Henriette Elisabethe Reiber,Henriette Elisabethe Reiber,unverändert,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Christiane Sophie Birkel,Christiane Sophie Birkel,unverändert,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Johann Augustin Töpffer,Johann Augustin Töpffer,unverändert,Laquais,,,,,,,,,,,,,
Hof Dame,Q506848,,,Jacob Ludwig Sandmann,Jacob Ludwig Sandmann,unverändert,Laquais,,,,,,,,,,,,,
Hof Dame,Q506848,,,Ernst Carl Töpfer,Ernst Carl Töpfer,unverändert,Laufer,,,,,,,,,,,,,
Hof Dame,Q506848,,,Johanna Elisabetha Gantz,Johanna Elisabetha Gantz,unverändert,Garderobe Mädgen,,,,,,,,,,,,,
Hof Dame,Q506848,,,Juliana Francisca von Buchwald,Juliana Francisca von Buchwald,unverändert,,,,,,,Exelenz,,,,,,,
Hof Dame,Q506848,,,,Eleonore Dorothea von Schlotheim,neu,Hof-Dames,,,,,,,,Eleonore,Dorothea ,,,,von Schlotheim
Hof Dame,Q506848,,,Dorothea Friedericke Eleonore von Uechtritz,Dorothea Friedericke Eleonore von Uechtritz,andere Qualli,Hof-Dames,,,,,,,,,,,,,
Hof Dame,Q506848,,,Magdalena Catharina Förtsch,Magdalena Catharina Förtsch,andere Qualli,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Magdalena Catharina Leichner,Magdalena Catharina Leichner,andere Qualli,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Sophia Fridericka Schönheid,Sophia Fridericka Schönheid,andere Qualli,Räh Jungfer,,,,,,,,,,,,,
Hof Dame,Q506848,,,Catharina Hauk,Catharina Hauk,unverändert,Waschfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,Q507122,Friderice Dorotee Caroline von Rühxleben,,weg,,,,,,,,,,,,,,
Hof Dame,Q506848,,Q507818,Dorotee Friderice Eleonore von Uechtritz,,weg,,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507130,Magdalena Catharina Förtsch,,weg,,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507578,Maria Dorothea Leichner,,weg,,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507655,Friedrich Heinrich Wilke,,weg,Cammerdiener,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507831,Johann Ernst Justin,,weg,Cammerdiener,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507895,Sophia Friederike Schönheid,,weg,Rath-Jungfer,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507441,Catharina Hauk,,weg,Waschfrau,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507523,Maria Johanna Volkhardt,,weg,Garderobbe-Mägen,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507226,Maria Magdalena Borqua,Maria Magdalena Borqua,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507672,Eva Charlotte Christina Winter,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507640,Friderike Maria Bach,Friderike Maria Bach,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,Christiane Elisabetha Breithaupt,Christiane Elisabetha Breithaupt,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,Johanna Maul,Johanna Maul,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,Jacobine Luise Arnoldi,neu,,,,,,,,,Jacobine,Luise,,,,Arnoldi
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,Albertina Friderike Martins,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507507,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q28051,Wilhelm von Rotberg,,weg,Wirklicher Geheimer Rath,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q496931,Wilhelm August Carl von Ziegesar,,weg,Page,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q77945,Johann Georg Salomon Albrecht,,weg,Cammerdiener,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q264253,Georg Christian Wenig,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q78605,Samuel Andreas Ritter,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507662,Jacob Breining,,weg,Cammerpursch,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507933,Ernst Rauschelbach,,weg,Reitknecht,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507960,Johann Conrad Fliedner,,weg,Gutscher,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507449,David Salomon Brüheim,,weg,Vorreuter,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q28045,Auguste von Schlotheim,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507371,Ludwig Franz Friedrich von Ziegler,,weg,Page,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507938,Henriette Elisabethe Reiber,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,,Catharina Sophia Birkel,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507632,Luise Catharine Auftrump,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507674,Christina Elisabethe Breithaupt,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507549,Johann Augustin Töpfer,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507370,Jacob Ludwig Sandmann,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507789,Johanna Elisabetha Gantz,,weg,Garderobbe-Mädgen,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q506999,Johann von Rothkirch und Trach,Johann von Rothkirch und Trach,unverändert,Stiffts Pröbst,,,,,,Freyherr,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507062,Henriette Elisabetha von Riedau,Henriette Elisabetha von Riedau,unverändert,Stiffts Pröbstin,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507230,Helena Sophia von Lestwitz,Helena Sophia von Lestwitz,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507752,Johanne Elisabethe von Mordeisen,,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507734,Henriette Auguste von Lüttichau,,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507746,Charlotte Juliane von Reichwaldt,Charlotte Juliane von Reichwaldt,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507736,Friederike Sophie von Marschall,Friederike Sophie von Marschall,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507781,Luise Friederike Johanne von Ritzschwitz,Luise Friederike Johanne von Ritzschwitz,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507739,Auguste Magdalene von Metsch,Auguste Magdalene von Metsch,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,,Traugott Luise von Beust,Traugott Luise von Beust,unverändert,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friederika Heniette von Eegidy,Friederika Heniette von Eegidy,andere Qualli,hat 8 Fräuleins unter ihrer Aufsicht als Vorgesetzte,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Marie Sabatier,Marie Sabatier,unverändert,hat 8 Fräuleins unter ihrer Aufsicht ,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507783,Charlotte Elisabete von Randau,Charlotte Elisabete von Randau,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507750,Friderike Caroline von Reitzenstein,Friderike Caroline von Reitzenstein,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507307,Amalia Ernestina von Schardt,Amalia Ernestina von Schardt,andere Qualli,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friderike Ernestine von Feuchtersleben,Friderike Ernestine von Feuchtersleben,andere Qualli,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Auguste Henriette von Gersdorf,neu,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,Auguste,Henriette,,,,von Gersdorf
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507814,Johanne Auguste Elisabeth von Borgisdorff,Johanne Auguste Elisabeth von Borgisdorff,unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507757,Friderike Erdmuthe von Nauendorff,Friderike Erdmuthe von Nauendorff,unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507854,"Barbara Eleonora Ernestina von Festenberg, genannt Backsch","Barbara Eleonora Ernestina von Festenberg, genannt Backsch",unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507821,Carolina Friderike von Bose,Carolina Friderike von Bose,unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Johanne Charlotte von Könneritz,Johanne Charlotte von Könneritz,unverändert,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507828,Auguste Ernestine von Breitenbach,Auguste Ernestine von Breitenbach,andere Qualli,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Caroline Freyin von Bachow,Caroline Freyin von Bachow,unverändert,Dieses Fräulein befindet sich auf der neurichten Landwirtschaftlichen FreiStelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507844,Carlotte Amalie von Waldeck,Carlotte Amalie von Waldeck,unverändert,Dieses Fräulein befindet sich auf Degenfeldischen Pattronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Carlotte Juliane von Czetteritz,neu,Dieses Fräulein befindet sich auf der Schweinitzischen Patronatstelle,,,,,,,,Carlotte,Juliane,,,,von Czetteritz
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507851,"Barbara Helene Gottliebe von Festenberg,",,weg,Dieses Fräulein befindet sich auf der Schmerzinischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Auguste Friederike von Wolframsdorf,Auguste Friederike von Wolframsdorf,andere Qualli,Dieses Fräulein befindet sich auf der Schmerzinischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507502,Johann Leonhaed Kellner,Johann Leonhaed Kellner,andere Qualli,H. S. Hofadvokat,Stifts-Syndicus,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507856,Johann Friedrich Rost,Johann Friedrich Rost,unverändert,Stiffts-Pfarrer,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Johann Wilhelm Seffert,neu,zweiter Invormator,,,,,,,,Johann,Wilhelm,,,,Seffert
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507703,Carl Friedrich Stöhr,Carl Friedrich Stöhr,unverändert,Stiffts-Cantor,,,,,,,,,,,,,
Maitres,Q513170,,Q38664,Johann Ludwig Krebs,Johann Ludwig Krebs,andere Qualli,Singmeister,,,,,,,,,,,,,
Maitres,Q513170,,,,Carl Friedrich August Maitre de Maintien,neu,,,,,,,,,Carl,Friedrich,August,,,Maitre de Maintien
Maitres,Q513170,,,Jean Antoine le Brun,Jean Antoine le Brun,weg,,,,,,,,,,,,,,
Stifts-Bediente,Q513170,,,Johann Sammuel Blättner,Johann Sammuel Blättner,andere Qualli,Zeichenmeister,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507060,Christiane Marie Fliegel,Christiane Marie Fliegel,unverändert,Cammermädgen bei der Frau Pröbstin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507950,Christiane Friederike Reichert,Christiane Friederike Reichert,unverändert,Cammermädgen bei der Fräuln von Lestwitz,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507726,Dorothee Friederike Schuhmann,,weg,Mädgen auf der Fräulein von Puttkammer Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johanna Sophia Bachmann,Johanna Sophia Bachmann,andere Qualli,Cammermädgen bey der Fräulein von Metsch,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Auguste Wilhelmine Brand,Auguste Wilhelmine Brand,andere Qualli,Mädgen bey der Fräulein von Reichwald Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,Luise Zinck,neu,Mädgen bey der Fräulein von Beust,,,,,,,,Luise,,,,,Zinck
Stifts-Bediente,Q506822,,,,Christiane Friederike Diebler,neu,Mädgen bey der Fräulein Egidy,,,,,,,,Christiane,Friederike,,,,Diebler
Stifts-Bediente,Q506822,,,,Wilhelmine Sophie Bielinsky,neu,Mädgen bey der Mademoiseile Sabatier,,,,,,,,Wilhelmine,Sophie,,,,Bielinsky
Stifts-Bediente,Q506822,,,Johanna Wilhelmina Geutebrück,,weg,Mädgen auf der Fräulein von Mordeisen Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507522,Johanna Dorothea Charlotte Scheffler,,weg,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Wilhelmine Carlotte Sophia Ergenbrecht,,weg,Mädgen bey der Mademoiseile Sabatier,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507597,Marie Rosine Papp,Marie Rosine Papp,unverändert,Ausgeberin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q262503,Johann Christoph Lange,Johann Christoph Lange,unverändert,Laquay,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Michael Frantz,Michael Frantz,unverändert,Kutscher,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507512,Johann Melchior Matzschberger,,weg,Kutscher,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johanna Elisabetha Heinick,,weg,,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johanna Christina Dorothea Geitzerin,Johanna Christina Dorothea Geitzerin,unverändert,Köchin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Susanne Rosine Spener,,weg,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Christine Sophie Lotter,Christine Sophie Lotter,unverändert,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q98139,Johann Christian Müller,Johann Christian Müller,unverändert,Thorwärter,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507339,Christine Müller,Christine Müller,unverändert,Waschfrau,,,,,,,,,,,,,
Adeliches Fräulein-Stifft zu Gotha,Q506861,,Q507055,Ludwig Ernst von Wangenheim,Ludwig Ernst von Wangenheim,unverändert,Stifts Patroni,,,,,,,,,,,,,
Adeliches Fräulein-Stifft zu Gotha,Q506861,,Q507751,Wolf Christian Trensch von Buttlar,Wolf Christian Trensch von Buttlar,unverändert,Stifts Patroni,,,,,,,,,,,,,
