unmittelbare Anstellung,Q506999,,Q-1770 Person,1772,1773,neu / weg / unverändert / andere Quali,Qualifikation 1,Qualifikation 2,Qualifikation 3,Qualifikation 4,,Ort,Titel,Adlesrang,Vorname1,Vorname2,Vorname3,Vorname4,Vorname5,Nachname
Altenburg Hochfl. Durchlaucht,Q506858,,,Wilhelm von Rotberg,Wilhelm von Rotberg,andere Qualli,Wirklicher Geheimer Rath,Oberforstmeister,,,,,,,,,,,,Wilhelm von Rotberg
Altenburg Hochfl. Durchlaucht,Q506858,,,,Auguste von Schlotheim,neu,Hof-Dames,,,,,,,,Auguste,,,,,von Schlotheim
Altenburg Hochfl. Durchlaucht,Q506858,,,,Friederik von Hacke,neu,Hof-Dames,,,,,,,,Friederike,,,,,von Hacke
Altenburg Hochfl. Durchlaucht,Q506858,,,,LuiseFranciske von Schardt,neu,Hof-Dames,,,,,,,,Luise,Franciske,,,,von Schardt
Altenburg Hochfl. Durchlaucht,,,,Wilhelm Ludwig von der Gablenz,,unverändert,Cammer-Herr,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Carl Levin Otto von Leuthe,,andere Qualli,Cammer-Junker,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,,weg,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,,weg,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,,weg,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,,weg,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Heinrich Friedrich Moritz Senff von Pilsach,,weg,Pages,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Friedrich Heinrich Wilke,,weg,Cammerdiener,Leibschneider,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Georg Salomon Albrecht,,weg,Cammerdiener,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Georg Christian Wenig,,weg,Cammer-Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Andreas Jödike,,weg,Confiseur,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Samuel Andreas Ritter,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Jacob Heinrich Irrgang,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Jacob Brenninge,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Georg Betz,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Simon Reichenbach,,weg,Laufer,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Heinrich Hofmann,,weg,Laquais,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Christoph Schüchner,,weg,Cammerpursch,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Ernst Rauschelbach,,weg,Reitknecht,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,Johann Andreas Boberitz,,weg,Gutscher,,,,,,,,,,,,,
Altenburg Hochfl. Durchlaucht,,,,David Salomon Brüheim,,weg,Vorreuter,,,,,,,,,,,,,
Der Höchstseeligen FrauHerzogin Durchlaucht hinterlassener Hof-Staat,Q506885,,Q23461,Juliana Francisca von Buchwald,,weg,Oberhofmeisterin,,,,,,,,,,,,,
Hof Dame,Q506848,,Q507110,Eleonora Dorothea von Schlotheim,,weg,Hof-Dames,,,,,,,,,,,,,
Hof Dame,Q506848,,,Franciske von Schardt,,weg,Hof-Dames,,,,,,,,,,,,,
Hof Dame,Q506848,,,,,weg,,,,,,,,,,,,,,
Hof Dame,Q506848,,,,,weg,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,,,weg,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,,,weg,Rath Jungfer,,,,,,,,,,,,,
Hof Dame,Q506848,,,,,weg,Waschfrau,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hof Dame,Q506848,,,Sophia Henrietta Gundlach,Sophia Henrietta Gundlach,unverändert,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Dorothea Carolina Arnoldi,Dorothea Carolina Arnold,unverändert,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Maria Johanna Volckardt,Maria Johanna Volckardt,unverändert,Garderobe Mädgen,,,,,,,,,,,,,
Hof Dame,Q506848,,,Sophia Christina Held,Sophia Christina Held,unverändert,Garderobe Mädgen,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Exellenz und der Adel Dames,,,,,Margueritte l` Allemand,neu,,,,,,,,,Margueritte,l`,,,,Allemand
Cammerleute bei der Frau Oberhofmeisterin Exellenz und der Adel Dames,,,,,Fridericke Maria Bach,neu,,,,,,,,,Fridericke,Maria,,,,Bach
Cammerleute bei der Frau Oberhofmeisterin Exellenz und der Adel Dames,,,,,Christiana Elisabetha Breithaupt,neu,,,,,,,,,Christiana,Elisabetha,,,,Breithaupt
Cammerleute bei der Frau Oberhofmeisterin Exellenz und der Adel Dames,,,,,Johanna Maul,neu,,,,,,,,,Johanna,,,,,Maul
Cammerleute bei der Frau Oberhofmeisterin Exellenz und der Adel Dames,,,,,Jacobina Luisa Arnold,neu,,,,,,,,,Jacobina,Luisa,,,,Arnold
Pages,,,,,Dorotheus Friedrich Ernst Constantin Jarislow von Pritwitz,neu,,,,,,,,,Dorotheus,Friedrich,Ernst,Constantin,Jarislow,von Pritwitz
Pages,,,,,Hanß August von Pleßen,neu,,,,,,,,,Hanß,August,,,,von Pleßen
Pages,,,,,August Friedrich Gottfried Jarislow von Pritwitz,neu,,,,,,,,,August,Friedrich,Gottfried,Jarislow,,von Pritwitz
Pages,,,,,Heinrich Irrgang,neu,,,,,,,,,Heinrich,,,,,Irrgang
Laquais,,,,,Johann Simon Reichenbach,neu,,,,,,,,,Johann,Simon,,,,Reichenbach
Laquais,,,,,Johann Adam Breuning,neu,,,,,,,,,Johann,Adam,,,,Breuning
Laquais,,,,,Elisabethe Marie Damm,neu,Cammerfrau,,,,,,,,Elisabethe,Marie,,,,Damm
bei dem Durchlauchten Erbprinzen Ernst und August,,,,Elisabethe Damm,,weg,Cammerfrau,,,,,,,,,,,,,
bei dem Durchlauchten Erbprinzen Ernst und August,,,,Elisabethe Stübner,Elisabethe Stübner,unverändert,Garderobe Mädgen,,,,,,,,Elisabethe,,,,,Stübner
bei dem Durchlauchten Erbprinzen Ernst und August,,,,,Johann Heinrich Hofmann,neu,Laquais,,,,,,,,Johann,Heinrich,,,,Hofmann
,,,,,August Levin Christoph von Lützow,neu,Page,,,,,,,,August,Levin,Christoph,,,von Lützow
,,,,Fridericke von Hack,,,,,,,,,,,,,,,,
,,,,Friedrich Wilhelm Adolph von Wangenheim,,neu,Page,,,,,,,,,,,,,
,,,,,,weg,Page,,,,,,,,,,,,,
bei dem Durchlauchtigsten Prinzeßin Luise,,,,Henriette Elisabethe Reiber,Henriette Elisabethe Reiber,unverändert,Cammerfrau,,,,,,,,,,,,,
bei dem Durchlauchtigsten Prinzeßin Luise,,,,Christiane Sophie Birkel,Christiane Sophie Birkel,unverändert,Cammerfrau,,,,,,,,,,,,,
bei dem Durchlauchtigsten Prinzeßin Luise,,,,Ernst August Sandrock,Ernst August Sandrock,unverändert,Coiffeur,,,,,,,,,,,,,
,,,,,,unverändert,Laquais,,,,,,,,,,,,,
,,,,Jacob Ludwig Sandmann,,weg,Laquais,,,,,,,,,,,,,
,,,,,Johann August Drotzbach,neu,Laquais,,,,,,,,Johann,August,,,,Drotzbach
,,,,,Johann Wilhelm Breuning,neu,Laquais,,,,,,,,Johann,Wilhelm,,,,Breuning
bei dem Durchlauchtigsten Prinzeßin Luise,,,,Ernst Carl Töpfer,Ernst Carl Töpfer,unverändert,Laufer,,,,,,,,,,,,,
bei dem Durchlauchtigsten Prinzeßin Luise,,,,Johanna Elisabetha Gantz,Johanna Elisabetha Gantz,unverändert,Garderobe Mädgen,,,,,,,,,,,,,
,,,,Juliana Francisca von Buchwald,,unverändert,,,,,,,Exelenz,,,,,,,
Der Höchstlel Frau Herzogin Durchlaucht noch übriger Hofstaat,Q506848,,,Eleonore Dorothea von Schlotheim,Eleonore Dorothea von Schlotheim,unverändert,Hof-Dames,,,,,,,,,,,,,
Der Höchstlel Frau Herzogin Durchlaucht noch übriger Hofstaat,Q506848,,,Dorothea Friedericke Eleonore von Uechtritz,Dorothea Friedericke Eleonore von Uechtritz,unverändert,Hof-Dames,,,,,,,,,,,,,
Der Höchstlel Frau Herzogin Durchlaucht noch übriger Hofstaat,Q506848,,,Magdalena Catharina Förtsch,Magdalena Catharina Förtsch,unverändert,Cammerfrau,,,,,,,,,,,,,
Der Höchstlel Frau Herzogin Durchlaucht noch übriger Hofstaat,Q506848,,,Magdalena Catharina Leichner,Magdalena Catharina Leichner,unverändert,Cammerfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,,Sophia Fridericka Schönheid,,unverändert,Räh Jungfer,,,,,,,,,,,,,
Hof Dame,Q506848,,,Catharina Hauk,,unverändert,Waschfrau,,,,,,,,,,,,,
Hof Dame,Q506848,,Q507122,,,weg,,,,,,,,,,,,,,
Hof Dame,Q506848,,Q507818,,,weg,,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507130,,,weg,,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507578,,,weg,,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507655,,,weg,Cammerdiener,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507831,,,weg,Cammerdiener,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507895,,,weg,Rath-Jungfer,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507441,,,weg,Waschfrau,,,,,,,,,,,,,
Garderobbe und dabei befindliche Bediente,Q506856,,Q507523,,,weg,Garderobbe-Mägen,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507226,,,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507672,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507640,,,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,unverändert,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,neu,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,Q507507,,,weg,,,,,,,,,,,,,,
Cammerleute bei der Frau Oberhofmeisterin Excellenz und deren adlichen Damen,Q506876,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q28051,,,weg,Wirklicher Geheimer Rath,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q496931,,,weg,Page,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q77945,,,weg,Cammerdiener,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q264253,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q78605,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507662,,,weg,Cammerpursch,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507933,,,weg,Reitknecht,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507960,,,weg,Gutscher,,,,,,,,,,,,,
Hofstaat bei des Herrn Erb-Prinzens,Q506871,,Q507449,,,weg,Vorreuter,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q28045,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507371,,,weg,Page,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507938,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507632,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507674,,,weg,,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507549,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507370,,,weg,Laquay,,,,,,,,,,,,,
Hofstaat bei der Durchlauchigsten Prinzeßin,Q506869,,Q507789,,,weg,Garderobbe-Mädgen,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q506999,,,andere Qualli,geheimer Rath,Canzler,,,,,Freiherr,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,,,Johann Freyherr von Rothkirch und Trach,neu,Wirklicher geheimer Rath,,Canzler,,,,Excellenz,,Johann,Freyherr,,,,von Rothkirch und Trach
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507062,Henriette Elisabetha von Riedau,Henriette Elisabetha von Riedau,unverändert,Stiffts Pröbstin,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507230,Helena Sophia von Lestwitz,Helena Sophia von Lestwitz,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507752,,,weg,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507734,,,weg,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507746,Charlotte Juliane von Reichwaldt,Charlotte Juliane von Reichwaldt,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507736,Friederike Sophie von Marschall,Friederike Sophie von Marschall,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507781,Luise Friederike Johanne von Ritzschwitz,Luise Friederike Johanne von Ritzschwitz,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,Q507739,Auguste Magdalene von Metsch,Auguste Magdalene von Metsch,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,,Traugott Luise von Beust,Traugott Luise von Beust,unverändert,,,,,,,,,,,,,,
Freyadeliches Magdalenenstift zu Altenburg,Q506853,,,Sophie Louise Johanne Christiane Reitzenstein,Sophie Louise Johanne Christiane Reitzenstein,neu,,,,,,,,,Sophie,Louise,Johanne,Christiane,,Reitzenstein
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friederika Heniette von Eegidy,Friederika Heniette von Eegidy,unverändert,hat 8 Fräuleins unter ihrer Aufsicht als Vorgesetzte,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Marie Sabatier,Marie Sabatier,unverändert,hat 8 Fräuleins unter ihrer Aufsicht ,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507783,,,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507750,Friderike Caroline von Reitzenstein,,weg,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507307,Amalia Ernestina von Schardt,Amalia Ernestina von Schardt,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Friderike Ernestine von Feuchtersleben,Friderike Ernestine von Feuchtersleben,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Auguste Henriette von Gersdorf,Auguste Henriette von Gersdorf,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Sidonie Wilhermine Henriette von Könitz,Sidonie Wilhermine Henriette von Könitz,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Amalia Friederice von Pannewitz,Amalia Friederice von Pannewitz,unverändert,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Henriette Elisabeth Ernestine Freyin von Richthof,neu,Dieses Fräulein befindet sich auf Koststelllen,,,,,,,,Henriette,Elisabeth,Ernestine,Freyin,,von Richthof
,,,,,Christiana  Friederike von Reitzenstein,,,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507814,Johanne Auguste Elisabeth von Borgisdorff,,weg,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507757,Friderike Erdmuthe von Nauendorff,,weg,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507854,"Barbara Eleonora Ernestina von Festenberg, genannt Backsch","Barbara Eleonora Ernestina von Festenberg, genannt Backsch",unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507821,Carolina Friderike von Bose,Carolina Friderike von Bose,unverändert,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Friderike Wilhelmina Christiane von Könneritz,neu,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,Friderike,Wilhelmina,Christiane,,,von Könneritz
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Friderike Erdmuthe von Saltze und Lichtenau,neu,Dieses Fräulein befindet sich auf Gersdorfischen Patronatstelle,,,,,,,,Friderike,Erdmuthe,,,,von Saltze und Lichtenau
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,,weg,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507828,Auguste Ernestine von Breitenbauch,Auguste Ernestine von Breitenbauch,unverändert,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,Christiana Henriette Dorothee von Helldorf,neu,Dieses Fräulein befindet sich auf der Friesischen Patronatsstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,,N.N. von Brand,neu,Dieses Fräulein befindet sich auf der Landschaftlichen FreiStelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Caroline Freyin von Bachow,,weg,Dieses Fräulein befindet sich auf der neurichten Landwirtschaftlichen FreiStelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507844,,,weg,Dieses Fräulein befindet sich auf Degenfeldischen Pattronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Carlotte Juliane von Czetteritz,Carlotte Juliane von Czetteritz,unverändert,Dieses Fräulein befindet sich auf der Schweinitzischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507851,,,weg,Dieses Fräulein befindet sich auf der Schmerzinischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Auguste Friederike von Wolframsdorf,Auguste Friederike von Wolframsdorf,unverändert,Dieses Fräulein befindet sich auf der Schmerzinischen Patronatstelle,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507502,Johann Leonhaed Kellner,Johann Leonhaed Kellner,unverändert,H. S. Hofadvokat,Stifts-Syndicus,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Christian Gottfried Morlin,,unverändert,Stiffts-Pfarrer,,,,,,,,,,,,,
,,,,,Christian Leonard Rochser,neu,zweiter Invormator,,,,,,,,Christian,Leonard,,,,Rochser
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507856,,,weg,Stiffts-Pfarrer,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,,Johann Wilhelm Seffert,,unverändert,zweiter Invormator,,,,,,,,,,,,,
Kleine Fräulein mit ihren Aufseherinnen,Q506859,,Q507703,Carl Friedrich Stöhr,Carl Friedrich Stöhr,unverändert,Stiffts-Cantor,,,,,,,,,,,,,
Maitres,Q513170,,Q38664,Johann Ludwig Krebs,Johann Ludwig Krebs,andere Qualli,Singmeister,,,,,,,,,,,,,
Maitres,Q513170,,,Carl Friedrich August Maitre de Maintien,Carl Friedrich August Maitre de Maintien,unverändert,,,,,,,,,,,,,,
Maitres,Q513170,,,,,weg,,,,,,,,,,,,,,
Stifts-Bediente,Q513170,,,Johann Sammuel Blättner,Johann Sammuel Blättner,unverändert,Zeichenmeister,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507060,Christiane Marie Fliegel,Christiane Marie Fliegel,unverändert,Cammermädgen bei der Frau Pröbstin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507950,Christiane Friederike Reichert,Christiane Friederike Reichert,unverändert,Cammermädgen bei der Fräuln von Lestwitz,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,Johannae Dorothea Lönerthin,neu,Mädgen auf der Fräulein von Reichwald-Stube,,,,,,,,Johannae,Dorothea,,,,Lönerthin
Stifts-Bediente,Q506822,,,Isabelle Catarina Heyder,,neu,Mädgen auf der Fräulein von Puttkammer Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507726,,,weg,Mädgen auf der Fräulein von Puttkammer Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johanna Sophia Bachmann,Johanna Sophia Bachmann,unverändert,Cammermädgen bey der Fräulein von Metsch,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Friderike Ernestine Sophie Fritsch,Friderike Ernestine Sophie Fritsch,unverändert,Mädgen bey der Fräulein von Beust,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,Johannae Dorothee Charlotte Schefflerin,neu,Mädgen bey der Fräulein Egidy,,,,,,,,Johannae,Dorothee,Charlotte,,,Schefflerin
Stifts-Bediente,Q506822,,,Christiane Erdmuthe Fliegel,,neu,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Fräulein von Reichwald Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Fräulein von Beust,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Wilhelmine Sophie Bielinsky,Wilhelmine Sophie Bielinsky,unverändert,Mädgen bey der Mademoiseile Sabatier,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,Anne Christine Dietrich,neu,Ausgeberin,,,,,,,,Anne,Christine,,,,Dietrich
Stifts-Bediente,Q506822,,,,,weg,Mädgen auf der Fräulein von Mordeisen Stube,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507522,,,weg,Mädgen bey der Fräulein Egidy,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Mädgen bey der Mademoiseile Sabatier,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507597,Marie Rosine Papp,,unverändert,Ausgeberin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q262503,Johann Christoph Lange,Johann Christoph Lange,unverändert,Laquay,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Michael Franz,Michael Franz,unverändert,Kutscher,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507512,,,weg,Kutscher,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,Johanna Christina Dorothea Geitzerin,Johanna Christina Dorothea Geitzerin,unverändert,Köchin,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,neu,Hausmagd,,,,,,,,Eve,Rosine,,,,Schmidt
Stifts-Bediente,Q506822,,,Maria Elisabetha Bachmann,,weg,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,weg,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,,,,unverändert,Hausmagd,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q98139,Johann Christian Müller,Johann Christian Müller,unverändert,Thorwärter,,,,,,,,,,,,,
Stifts-Bediente,Q506822,,Q507339,Christine Müller,Christine Müller,unverändert,Waschfrau,,,,,,,,,,,,,
Adeliches Fräulein-Stifft zu Gotha,Q506861,,Q507055,Ludwig Ernst von Wangenheim,Ludwig Ernst von Wangenheim,andere Qualli,Stifts Patroni,Kayserlicher Leutnant,,,,,,,Ludwig,Ernst,,,,von Wangenheim
Adeliches Fräulein-Stifft zu Gotha,Q506861,,Q507751,Wolf Christian Trensch von Buttlar,Wolf Christian Trensch von Buttlar,unverändert,Stifts Patroni,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,Q507058,Anne Sophie Trensch von Buttlar,Anne Sophie Trensch von Buttlar,unverändert,Stifts Person,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,Q507689,Anne Sabine von Wangenheim,,unverändert,Stifts Person,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,Q507748,Johannette Elisabethe von Buttlar,Johannette Elisabethe von Buttlar,unverändert,Stifts Person,,,,,,,,,,,,,
Stiffts-Personen,Q506821,,,,Ernestina Elisabetha von Wangenheim,neu,Stifts Person,,,,,,,,Ernestina,Elisabetha,,,,von Wangenheim
Stiffts-Mägde,Q506820,,Q507056,Barbara Herold,,weg,Köchin,,,,,,,,Maria,,,,,
