unmittelbare Anstellung,Q506999,,Q-1770 Person,1775,1776,neu / weg / unverändert / andere Quali,Qualifikation 1,Qualifikation 2,Qualifikation 3,Qualifikation 4,,Ort,Titel,Adlesrang,Vorname1,Vorname2,Vorname3,Vorname4,Vorname5,Nachname
Leutnants von der Infantrie,Q506832,,,Hanß Christoph August von Seyderwitz genannt von Pistorius,Hanß Christoph August von Seyderwitz genannt von Pistorius,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,,Heinrich Frieddrich Moritz Senf von Pilsach,neu,,,,,,,,,Heinrich,Friedrich,Moritz,Senf,,von Pilsach
Leutnants von der Infantrie,Q506832,,Q507977,Wilhelm August von Heilingk,Wilhelm August von Heilingk,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q507416,Johann Friedrich Döhler,Johann Friedrich Döhler,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q507413,Johann Ernst Dobermann,Johann Ernst Dobermann,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Georg Heinrich von Rischwitz,Georg Heinrich von Rischwitz,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Friedrich Wilhelm Sander,Friedrich Wilhelm Sander,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Ernst Wilhelm Madelung,Ernst Wilhelm Madelung,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Hendrich Philipp Hennemann,Hendrich Philipp Hennemann,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Friedrich Ludwig Alberti,Friedrich Ludwig Alberti,unverändert,Adjudant,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Carl Friedrich von Breckfeld,Carl Friedrich von Breckfeld,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Johann August von Ponikau,Johann August von Ponikau,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Georg Dietrich Davidis,Georg Dietrich Davidis,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Chevalier Louis de Portes,Chevalier Louis de Portes,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,,Johann Daniel Prince,neu,,,,,,,,,Johann,Daniel,,,,Prince
Leutnants von der Infantrie,Q506832,,,,Johann Sebasrtian Pleißner,neu,,,,,,,,,Johann,Sebasrtian,,,,Pleißner
Leutnants von der Infantrie,Q506832,,,,Moritz Paplay,neu,,,,,,,,,Moritz,,,,,Paplay
Leutnants von der Infantrie,Q506832,,Q507963,Johann Heinrich Schübler,Johann Heinrich Schübler,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q507551,Georg Michael Kley,Georg Michael Kley,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q507858,Johann Caspar Rost,Johann Caspar Rost,unverändert,Adjudant,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q507729,Carl Friedrich Schulthes,Carl Friedrich Schulthes,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Joachim Franz Schwartz,Joachim Franz Schwartz,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Johann Friedrich Heydel,Johann Friedrich Heydel,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Heinrich August Hülfemann,Heinrich August Hülfemann,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Wilhelm Christian von Henning,Wilhelm Christian von Henning,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q507646,Johann Christian Wiedemann,Johann Christian Wiedemann,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q42737,Johann Wilhelm Schmidt,Johann Wilhelm Schmidt,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,Q507361,Johann Christ Gottlob von Grießheim,Johann Christ Gottlob von Grießheim,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Georg Friedrich Streicher,Georg Friedrich Streicher,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Christian Kretschmar,Christian Kretschmar,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506832,,,Ernst August von Hellfeld,Ernst August von Hellfeld,unverändert,,,,,,,,,,,,,,
Leutnants von der Infantrie,Q506831,,,Christian Friedrich Ackermann,Christian Friedrich Ackermann,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Ludwig Ernst von Utterodt,Ludwig Ernst von Utterodt,unverändert,Leutnant bei der Leibgarde zu Pferde,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Friedrich Ludwig Walrab,Friedrich Ludwig Walrab,unverändert,Leutnant bei der Leibgarde zu Pferde,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Johann Ernst Philipp Haubold,Johann Ernst Philipp Haubold,,Regiments Quartiermeister,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Adam Gottfried Wilhelm von Schütz,Adam Gottfried Wilhelm von Schütz,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Moritz Heinrich Georg von Bendeleben,Moritz Heinrich Georg von Bendeleben,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Christian Franz Friedrich von Stangen,Christian Franz Friedrich von Stangen,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Gotthard Siegmund Baumbach,Gotthard Siegmund Baumbach,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Friedrich Wilhelm Moritz von Seebach,Friedrich Wilhelm Moritz von Seebach,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506832,,,,Wolfgang Carl Ferdinand Händel von Rämmingsdorf,neu,,,,,,,,,Wolfgang,Carl,Ferdinand,Händel,,von Rämmingsdorf
Leutnants bei der Cavallerie,Q506831,,Q507785,Johann Heinrich Grimm,Johann Heinrich Grimm,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Friedrich Albrecht von Wangenheim,Friedrich Albrecht von Wangenheim,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Friedrich Wilhelm Adolph von Wangenheim,Friedrich Wilhelm Adolph von Wangenheim,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Ernst August von Kessel,Ernst August von Kessel,unverändert,,,,,,,,,Ernst,August,,,,von Kessel
Fähndriche von der Infantrie,Q506887,,,Ernst Ludwig von Witzleben,Ernst Ludwig von Witzleben,unverändert,,,,,,,,,Ernst,Ludwig,,,,von Witzleben
Fähndriche von der Infantrie,Q506887,,,Christian Wilhelm Wagner,Christian Wilhelm Wagner,unverändert,Adjutant,,,,,,,,,,,,,
,,,,,Heinrich von Bünau,neu,,,,,,,,,Heinrich,,,,,von Bünau
Fähndriche von der Infantrie,Q506887,,,Carl Raabe von Baumbach,Carl Raabe von Baumbach,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Johann Leonard von Bronkhorst,Johann Leonard von Bronkhorst,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Georg Rengenier Durleu,Georg Rengenier Durleu,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Andreas von Pzendorn ?,Andreas von Pzendorn ?,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Christian Heinrich Bock,Christian Heinrich Bock,unverändert,Adjutant,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Carl Friedrich August Alberti,Carl Friedrich August Alberti,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Georg August von Wangenheim,Georg August von Wangenheim,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,August Hildebrand von Einsiedel,August Hildebrand von Einsiedel,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Joost d`Averhoult,Joost d`Averhoult,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Johann Kroon,Johann Kroon,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,,Jean Louis de Barbaix,neu,,,,,,,,,Jean,Louis,,,,de Barbaix
Fähndriche von der Infantrie,Q506887,,,,Hugo Kuilenthal,neu,,,,,,,,,Hugo,,,,,Kuilenthal
Fähndriche von der Infantrie,Q506887,,,,Francois Mottmann,neu,,,,,,,,,Francois,,,,,Mottmann
Fähndriche von der Infantrie,Q506887,,,,Johann Jacob Dressel,neu,Adjutant,,,,,,,,Johann,Jacob,,,,Dressel
Fähndriche von der Infantrie,Q506887,,,,Jean Louis de Douiller,neu,,,,,,,,,Jean,Louis,,,,de Douiller
Fähndriche von der Infantrie,Q506887,,,,Pierre Valeton,neu,,,,,,,,,Pierre,,,,,Valeton
Cornets von der Cavallerie,Q506884,,Q507240,Franz Carl von Janus,Franz Carl von Janus,unverändert,,,,,,,Freiherr,,,,,,,
Cornets von der Cavallerie,Q506884,,,,Johann Ludwig Wilhelm Müller,neu,Adjutant,,,,,,,,Johann,Ludwig,Wilhelm,,,Müller
Cornets von der Cavallerie,Q506884,,,,Haubold Heinrich von Einsiedel,neu,,,,,,,,,Haubold,Heinrich,,,,von Einsiedel
Auditeur und Regiments-Quartiermeister,Q506865,,Q192832,Ernst Heinrich Gottfried Sorge,Ernst Heinrich Gottfried Sorge,unverändert,Hauptmann,,,,,,,,,,,,,
Auditeur und Regiments-Quartiermeister,Q506865,,Q176123,Heinrich August Laurentii,Heinrich August Laurentii,unverändert,Ober-Auditeur,Leutnant,,,,,,,,,,,,
Auditeur und Regiments-Quartiermeister,Q506865,,,Carl Friedrich Reichardt,Carl Friedrich Reichardt,unverändert,Leutnant,,,,,,,,,,,,,
Auditeur und Regiments-Quartiermeister,Q506865,,,Johann August Rose,Johann August Rose,unverändert,Fändrich,Regiments-Quartiermeister bei der Leibgarde zu Pferde,,,,,,,,,,,,
Auditeur und Regiments-Quartiermeister,Q506865,,,,Johann Christian Bertuch,neu,,,,,,,,,Johann,Christian,,,,Bertuch
Artillerie,Q506864,,Q507643,Johann Bartholt Orphal,Johann Bartholt Orphal,unverändert,Obrist Leutnant,,,,,,,,,,,,,
Artillerie,Q506864,,Q99145,Günther Carl Adolph von Forstern,Günther Carl Adolph von Forstern,unverändert,Cammerherr,Hauptmann,,,,,,,,,,,,
Artillerie,Q506864,,,Johann Andreas Schröter,Johann Andreas Schröder,anderer FN,Leutnant,,,,,,,,,,,,,
Artillerie,Q506864,,,,Carl Christoph Besser,neu,Ingenieur-Leutnant,,,,,,,,Carl,Christoph,,,,Besser
Artillerie,Q506864,,,Gottlob Friedrich  Schellhorn,Gottlob Friedrich  Schellhorn,unverändert,Artillerieschmiedt,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507007,Johann von Rothkirsch und Trach,,unverändert,Wirklicher Geheimer Rath,Canzler,,,,,Freyherr,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q174716,Ottocar Johann Ernst Ludwig von Seebach,,unverändert,Geheimer Rath,Consistorial-Präsident,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507819,Wilhelm Heinrich von Wollzogen,,unverändert,Cammerherr,Geheimer Regierungs Rath,,,,,Freyherr,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q415,August Ludwig Gotter,,unverändert,Hofrath,,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,Q507800,Gottlob von Beust,,unverändert,Gemeiner Legations-Rath,Consistorial-Rat,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,Carl Cristian Anton von Schwarzenfels,,andere Qualli,Hofrath,Consistorial-Rat,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,Johann Heinrich von Schulenburg,,neu,Hofrath,Consistorial-Rat,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,Friedrich Carl Adolph von Trützschler,,andere Qualli,Hofrath,Consistorial-Assessor,,,,,,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,D. Wilhelm Friedrich Körber,,neu,Hofrath,Consistorial-Rat,,,,,Dr.,,,,,,,
Civil-Etat im Herzogtum Altenburg,Q506752,,,Johann Friedrich August von Brawe,,neu,Regierungs-Assessor,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q513408,Johann Wilhelm Pfeiffer,,unverändert,Commißions-Secretarius ,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507648,Johann Andreas Wiesentahl,,unverändert,Secretarius ,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507766,Johann Friedrich Pilling,,unverändert,Secretarius ,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q154908,Christian August Hahn,,unverändert,Secretarius ,Canzley-Archivarius,,,,,,,,,,,,
Registrotores,,,Q507762,Wilhelm August Piezsch,Wilhelm August Piezsch,unverändert,Registrator,,,,,,,,,,,,,
Registrotores,,,,Christian Gottlob  Pierer,Christian Gottlob  Pierer,neu,Registrator,,,,,,,,,,,,,
Canzlisten und Acceßisten ,Q511791,,,Johann Friedrich Zöllner,,neu,Canzellist ,,,,,,,,,,,,,
Canzlisten und Acceßisten ,Q511791,,,Johann Heinrich Weber,,neu,Canzellist ,Canzley-Diener,,,,,,,,,,,,
Canzlisten und Acceßisten ,Q511791,,Q507422,Johann Christoph Gabler,,unverändert,Canzellist ,,,,,,,,,,,,,
Canzlisten und Acceßisten ,Q511791,,,Johann Andreas Lorenz,,unverändert,extraordin Canzellist,,,,,,,,,,,,,
Regierungs Canzley ,Q511791,,Q507538,Johann Georg Scholber,,unverändert,Consistorial-Registrator,Acceszist,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg",Q506870,,,Friedrich August Thomä,,unverändert,Acceszist,,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg ",Q506870,,,Christian  Gottlob Andreas Lobenstein,,unverändert,Acceszist,,,,,,,,,,,,,
"bei der Kriegs-Expedition, Altenburg ",Q506870,,,Carl Heinrich Möckel,,unverändert,Acceszist,,,,,,,,,,,,,
,,,Q507268,,,unverändert,Polizei Commissar zu Ronneburg,,,,,,,,,,,,,
,,,Q507928,,,unverändert,zu Cahla,,,,,,,,,,,,,
auswärts befindliche Altenburgische Hof-Advocaten,,,Q507599,,,andere Qualli,zu Schmölla,Rath,,,,,,,,,,,,
auswärts befindliche Altenburgische Hof-Advocaten,,,,,,unverändert,zu Orlamünda,,,,,,,,,,,,,
auswärts befindliche Altenburgische Hof-Advocaten,,,,,,andere Qulli,zu Ronneburg,Rath,,,,,Dr.,,,,,,,
Landes-Kircheninspektor,,,,M. Christian Friedrich Börner,,unverändert,Consistorial- Assessor,Landkirchen-Insprctor,,,,,Magister,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Allmosen-Commission zu Altenburg,Q506862,,Q174716,Ottocar Johann Ernst Ludwig von Seebach,,andere Qualli,Geheimer Rath,Consistorial-Präsident,,,,,,,,,,,,
Allmosen-Commission zu Altenburg,Q506862,,,Wilhelm Heinrich Wollzogen,,unverändert,Cammerherr,Geheimer Regierungsrath,Consistorial-Rath,General Superintendent,,,Freyherr,,,,,,,
Allmosen-Commission zu Altenburg,Q506862,,Q507429,Gotthelf Friedemann Löber,,unverändert,Consitorial Rath,General-Superintendent,,,,,,,,,,,,
Allmosen-Commission zu Altenburg,Q506862,,Q507232,Ludwig Friedrich Lenz,,unverändert,Hofrath,Amtmann,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507196,Johann Gottfried Mörlin,,unverändert,Gymnasii Director,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507948,M. Samuel Benjamin Reichel,,unverändert,Vice-Director,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507576,M. Christian Friedrich Bördner,,unverändert,Professor I,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,,Christian Heinrich Lorenz,,unverändert,Professor II,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507722,Martin Ludwig Hauschild,,unverändert,Tertius,Baccalaureus  superior,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507636,M Johann Gottfried Oehme,,unverändert,Baccalaureus inferidor,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,,Francois Chevalier,,neu,Lector linguae gallicae,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507827,Johann David Jude,,unverändert,Collaborator  superior,,,,,,,,,,,,,
Gymnasium illustre zu Altenburg,Q506935,,Q507569,Johann Friedrich Käßler,,unverändert,Collaborator inferidor,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
March -Commissarii,Q506835,,,Hannß Carl von Kirchbach,,unverändert,Hauptmann,,,,,,,,,,,,,
March -Commissarii,Q506835,,,Friedrich Carl von Seckendorf,,unverändert,Oberster,,,,,,Freyherr,,,,,,,
March -Commissarii,Q506835,,,Friedrich Wilhelm von Kessel,,unverändert,Cammerherr,Obrist-Leutnant,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,,Christian Carl Freyherr von Werthern,,andere Qualli,Cammerherr,Hauptmann,,,,,Freyherr,,,,,,,
,,,,Dietrich Sporgius,,unverändert,,,,,,,,,,,,,,
,,,,Johann Ludwig Ernst Scheper,,unverändert,,,,,,,,,,,,,,
,,,,Carl Friedrich von Müffling,,unverändert,,,,,,,,,,,,,,
,,,,Wilhelm Otto von Ziegler,,unverändert,,,,,,,,,,,,,,
,,,,Siegmund Ferdinand von Kanarsky,,unverändert,,,,,,,,,,,,,,
,,,,Johann Maximilian von Linsing,,unverändert,Cammerherr,,,,,,,,,,,,,
Hauptleute von der Infantrie,Q506792,,Q507848,,,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,Q507684,Hanß Julius von Kirchbach,,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Ernst Christian Anton Wurmb,,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Christian Thilo von Schierbrand,,unverändert,,,,,,,,,,,,,,
Majors,Q506833,,,Johann Adolph von Henning,,unverändert,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Ludwig Ernst von Utterodt,,unverändert,Leutnadant bei der Leib-Garde zu Pferd,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Friedrich Ludwig Walrab von Wangenheim,,neu,Leutnadant bei der Leib-Garde zu Pferd,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,Q507564,Johann Ernst Philipp Haubold,,unverändert,Regiments Quartiermeister,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Adam Gottfried Wilhelm von Schütz,,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Moritz Heinrich Georg von Bendeleben,,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Christian Franz Friedrich von Stangen,,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Gotthard Siegmund Baumbach,,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Friedrich Wilhelm Moritz von Seebach,,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,Q507785,Johann Heinrich Grimm,,unverändert,,,,,,,,,,,,,,
Leutnants bei der Cavallerie,Q506831,,,Johann Michael Wenck,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Friedrich Albrecht von Wangenheim,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Friedrich Wilhelm Adolph von Wangenheim,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Ernst August von Kessel,,neu,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Ernst Ludwig von Witzleben,,neu,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Heinrich Friedrich Senf von Pilsach,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Christian Wilhelm Wagner,,unverändert,Adjutant,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,Q507355,Friedrich Wilhelm Rupprecht,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Jean Daniel Prince,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Johann Sebastian Pleißner,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Moritz Paplai,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Carl Raabe von Baumbach,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Johann Leonard von Bronkhorst,,unverändert,,,,,,,,,,,,,,
Fähndriche von der Infantrie,Q506887,,,Johann Peter von Hylckama,,unverändert,,,,,,,,,,,,,,
